Sen. Kyrsten Sinema,Senator for Arizona,"Sinema is the senior senator from Arizona and is an Independent caucusing with the Democrats (2022-), previously a Democrat (2019-2022). She has served since Jan 3, 2019. Sinema is next up for reelection in 2024 and serves until Jan 3, 2025. She is 46 years old.",/static/legislator-photos/412509-200px.jpeg
Rep. Elissa Slotkin,Representative for Michigan’s 7th District,"Slotkin is the representative for Michigan’s 7th congressional district (view map) and is a Democrat. She has served since Jan 3, 2023. Slotkin is next up for reelection in 2024 and serves until Jan 3, 2025. She is 46 years old.",/static/legislator-photos/412784-200px.jpeg
Rep. Adam Smith,Representative for Washington’s 9th District,"Smith is the representative for Washington’s 9th congressional district (view map) and is a Democrat. He has served since Jan 7, 1997. Smith is next up for reelection in 2024 and serves until Jan 3, 2025. He is 57 years old.",/static/legislator-photos/400379-200px.jpeg
Rep. Adrian Smith,Representative for Nebraska’s 3rd District,"Smith is the representative for Nebraska’s 3rd congressional district (view map) and is a Republican. He has served since Jan 4, 2007. Smith is next up for reelection in 2024 and serves until Jan 3, 2025. He is 52 years old.",/static/legislator-photos/412217-200px.jpeg
Rep. Christopher “Chris” Smith,Representative for New Jersey’s 4th District,"Smith is the representative for New Jersey’s 4th congressional district (view map) and is a Republican. He has served since Jan 5, 1981. Smith is next up for reelection in 2024 and serves until Jan 3, 2025. He is 69 years old.",/static/legislator-photos/400380-200px.jpeg
Rep. Jason Smith,Representative for Missouri’s 8th District,"Smith is the representative for Missouri’s 8th congressional district (view map) and is a Republican. He has served since Jun 4, 2013. Smith is next up for reelection in 2024 and serves until Jan 3, 2025. He is 42 years old.",/static/legislator-photos/412596-200px.jpeg
Sen. Tina Smith,Senator for Minnesota,"Smith is the junior senator from Minnesota and is a Democrat. She has served since Jan 3, 2018. Smith is next up for reelection in 2026 and serves until Jan 3, 2027. She is 64 years old.",/static/legislator-photos/412742-200px.jpeg
Rep. Lloyd Smucker,Representative for Pennsylvania’s 11th District,"Smucker is the representative for Pennsylvania’s 11th congressional district (view map) and is a Republican. He has served since Jan 3, 2019. Smucker is next up for reelection in 2024 and serves until Jan 3, 2025. He is 58 years old.",/static/legislator-photos/412722-200px.jpeg
Rep. Darren Soto,Representative for Florida’s 9th District,"Soto is the representative for Florida’s 9th congressional district (view map) and is a Democrat. He has served since Jan 3, 2017. Soto is next up for reelection in 2024 and serves until Jan 3, 2025. He is 44 years old.",/static/legislator-photos/412695-200px.jpeg
Rep. Abigail Spanberger,Representative for Virginia’s 7th District,"Spanberger is the representative for Virginia’s 7th congressional district (view map) and is a Democrat. She has served since Jan 3, 2019. Spanberger is next up for reelection in 2024 and serves until Jan 3, 2025. She is 43 years old.",/static/legislator-photos/412833-200px.jpeg
Rep. Victoria Spartz,Representative for Indiana’s 5th District,"Spartz is the representative for Indiana’s 5th congressional district (view map) and is a Republican. She has served since Jan 3, 2021. Spartz is next up for reelection in 2024 and serves until Jan 3, 2025. She is 44 years old.",/static/legislator-photos/456822-200px.jpeg
Sen. Debbie Stabenow,Senator for Michigan,"Stabenow is the senior senator from Michigan and is a Democrat. She has served since Jan 3, 2001. Stabenow is next up for reelection in 2024 and serves until Jan 3, 2025. She is 72 years old.",/static/legislator-photos/300093-200px.jpeg
Rep. Melanie Stansbury,Representative for New Mexico’s 1st District,"Stansbury is the representative for New Mexico’s 1st congressional district (view map) and is a Democrat. She has served since Jun 14, 2021. Stansbury is next up for reelection in 2024 and serves until Jan 3, 2025. She is 43 years old."
Rep. Greg Stanton,Representative for Arizona’s 4th District,"Stanton is the representative for Arizona’s 4th congressional district (view map) and is a Democrat. He has served since Jan 3, 2023. Stanton is next up for reelection in 2024 and serves until Jan 3, 2025. He is 52 years old.",/static/legislator-photos/412753-200px.jpeg
Rep. Pete Stauber,Representative for Minnesota’s 8th District,"Stauber is the representative for Minnesota’s 8th congressional district (view map) and is a Republican. He has served since Jan 3, 2019. Stauber is next up for reelection in 2024 and serves until Jan 3, 2025. He is 56 years old.",/static/legislator-photos/412792-200px.jpeg
Rep. Michelle Steel,Representative for California’s 45th District,"Steel is the representative for California’s 45th congressional district (view map) and is a Republican. She has served since Jan 3, 2023. Steel is next up for reelection in 2024 and serves until Jan 3, 2025. She is 67 years old.",/static/legislator-photos/456803-200px.jpeg
Rep. Elise Stefanik,Representative for New York’s 21st District,"Stefanik is the representative for New York’s 21st congressional district (view map) and is a Republican. She has served since Jan 6, 2015. Stefanik is next up for reelection in 2024 and serves until Jan 3, 2025. She is 38 years old.",/static/legislator-photos/412648-200px.jpeg
Rep. Bryan Steil,Representative for Wisconsin’s 1st District,"Steil is the representative for Wisconsin’s 1st congressional district (view map) and is a Republican. He has served since Jan 3, 2019. Steil is next up for reelection in 2024 and serves until Jan 3, 2025. He is 41 years old.",/static/legislator-photos/412836-200px.jpeg
Rep. Gregory Steube,Representative for Florida’s 17th District,"Steube is the representative for Florida’s 17th congressional district (view map) and is a Republican. He has served since Jan 3, 2019. Steube is next up for reelection in 2024 and serves until Jan 3, 2025. He is 44 years old.",/static/legislator-photos/412766-200px.jpeg
Rep. Haley Stevens,Representative for Michigan’s 11th District,"Stevens is the representative for Michigan’s 11th congressional district (view map) and is a Democrat. She has served since Jan 3, 2019. Stevens is next up for reelection in 2024 and serves until Jan 3, 2025. She is 39 years old.",/static/legislator-photos/412786-200px.jpeg
Rep. Chris Stewart,Representative for Utah’s 2nd District,"Stewart is the representative for Utah’s 2nd congressional district (view map) and is a Republican. He has served since Jan 3, 2013. Stewart is next up for reelection in 2024 and serves until Jan 3, 2025. He is 62 years old.",/static/legislator-photos/412581-200px.jpeg
Rep. Marilyn Strickland,Representative for Washington’s 10th District,"Strickland is the representative for Washington’s 10th congressional district (view map) and is a Democrat. She has served since Jan 3, 2021. Strickland is next up for reelection in 2024 and serves until Jan 3, 2025. She is 60 years old.",/static/legislator-photos/456854-200px.jpeg
Rep. Dale Strong,Representative for Alabama’s 5th District,"Strong is the representative for Alabama’s 5th congressional district (view map) and is a Republican. He has served since Jan 3, 2023. Strong is next up for reelection in 2024 and serves until Jan 3, 2025. He is 52 years old."
Sen. Dan Sullivan,Senator for Alaska,"Sullivan is the junior senator from Alaska and is a Republican. He has served since Jan 6, 2015. Sullivan is next up for reelection in 2026 and serves until Jan 3, 2027. He is 58 years old.",/static/legislator-photos/412665-200px.jpeg
Rep. Eric Swalwell,Representative for California’s 14th District,"Swalwell is the representative for California’s 14th congressional district (view map) and is a Democrat. He has served since Jan 3, 2023. Swalwell is next up for reelection in 2024 and serves until Jan 3, 2025. He is 42 years old.",/static/legislator-photos/412514-200px.jpeg
Rep. Emilia Sykes,Representative for Ohio’s 13th District,"Sykes is the representative for Ohio’s 13th congressional district (view map) and is a Democrat. She has served since Jan 3, 2023. Sykes is next up for reelection in 2024 and serves until Jan 3, 2025. She is 37 years old."
Rep. Mark Takano,Representative for California’s 39th District,"Takano is the representative for California’s 39th congressional district (view map) and is a Democrat. He has served since Jan 3, 2023. Takano is next up for reelection in 2024 and serves until Jan 3, 2025. He is 62 years old.",/static/legislator-photos/412520-200px.jpeg
Sen. Jon Tester,Senator for Montana,"Tester is the senior senator from Montana and is a Democrat. He has served since Jan 4, 2007. Tester is next up for reelection in 2024 and serves until Jan 3, 2025. He is 66 years old.",/static/legislator-photos/412244-200px.jpeg
Rep. Shri Thanedar,Representative for Michigan’s 13th District,"Thanedar is the representative for Michigan’s 13th congressional district (view map) and is a Democrat. He has served since Jan 3, 2023. Thanedar is next up for reelection in 2024 and serves until Jan 3, 2025. He is 67 years old."
Rep. Bennie Thompson,Representative for Mississippi’s 2nd District,"Thompson is the representative for Mississippi’s 2nd congressional district (view map) and is a Democrat. He has served since Apr 13, 1993. Thompson is next up for reelection in 2024 and serves until Jan 3, 2025. He is 74 years old.",/static/legislator-photos/400402-200px.jpeg
Rep. Glenn Thompson,Representative for Pennsylvania’s 15th District,"Thompson is the representative for Pennsylvania’s 15th congressional district (view map) and is a Republican. He has served since Jan 3, 2019. Thompson is next up for reelection in 2024 and serves until Jan 3, 2025. He is 63 years old.",/static/legislator-photos/412317-200px.jpeg
Rep. Mike Thompson,Representative for California’s 4th District,"Thompson is the representative for California’s 4th congressional district (view map) and is a Democrat. He has served since Jan 3, 2023. Thompson is next up for reelection in 2024 and serves until Jan 3, 2025. He is 71 years old.",/static/legislator-photos/400403-200px.jpeg
Sen. John Thune,Senator for South Dakota,"Thune is the senior senator from South Dakota and is a Republican. He has served since Jan 4, 2005. Thune is next up for reelection in 2028 and serves until Jan 3, 2029. He is 62 years old.",/static/legislator-photos/400546-200px.jpeg
Rep. Thomas Tiffany,Representative for Wisconsin’s 7th District,"Tiffany is the representative for Wisconsin’s 7th congressional district (view map) and is a Republican. He has served since May 19, 2020. Tiffany is next up for reelection in 2024 and serves until Jan 3, 2025. He is 65 years old.",/static/legislator-photos/456791-200px.jpeg
Sen. Thom Tillis,Senator for North Carolina,"Tillis is the senior senator from North Carolina and is a Republican. He has served since Jan 6, 2015. Tillis is next up for reelection in 2026 and serves until Jan 3, 2027. He is 62 years old.",/static/legislator-photos/412668-200px.jpeg
Rep. William Timmons,Representative for South Carolina’s 4th District,"Timmons is the representative for South Carolina’s 4th congressional district (view map) and is a Republican. He has served since Jan 3, 2019. Timmons is next up for reelection in 2024 and serves until Jan 3, 2025. He is 38 years old.",/static/legislator-photos/412815-200px.jpeg
Rep. Dina Titus,Representative for Nevada’s 1st District,"Titus is the representative for Nevada’s 1st congressional district (view map) and is a Democrat. She has served since Jan 3, 2013. Titus is next up for reelection in 2024 and serves until Jan 3, 2025. She is 72 years old.",/static/legislator-photos/412318-200px.jpeg
Rep. Rashida Tlaib,Representative for Michigan’s 12th District,"Tlaib is the representative for Michigan’s 12th congressional district (view map) and is a Democrat. She has served since Jan 3, 2023. Tlaib is next up for reelection in 2024 and serves until Jan 3, 2025. She is 46 years old.",/static/legislator-photos/412787-200px.jpeg
Rep. Jill Tokuda,Representative for Hawaii’s 2nd District,"Tokuda is the representative for Hawaii’s 2nd congressional district (view map) and is a Democrat. She has served since Jan 3, 2023. Tokuda is next up for reelection in 2024 and serves until Jan 3, 2025. She is 46 years old."
Rep. Paul Tonko,Representative for New York’s 20th District,"Tonko is the representative for New York’s 20th congressional district (view map) and is a Democrat. He has served since Jan 3, 2013. Tonko is next up for reelection in 2024 and serves until Jan 3, 2025. He is 73 years old.",/static/legislator-photos/412319-200px.jpeg
Rep. Norma Torres,Representative for California’s 35th District,"Torres is the representative for California’s 35th congressional district (view map) and is a Democrat. She has served since Jan 6, 2015. Torres is next up for reelection in 2024 and serves until Jan 3, 2025. She is 57 years old.",/static/legislator-photos/412617-200px.jpeg
Rep. Ritchie Torres,Representative for New York’s 15th District,"Torres is the representative for New York’s 15th congressional district (view map) and is a Democrat. He has served since Jan 3, 2021. Torres is next up for reelection in 2024 and serves until Jan 3, 2025. He is 34 years old.",/static/legislator-photos/456838-200px.jpeg
Rep. Lori Trahan,Representative for Massachusetts’s 3rd District,"Trahan is the representative for Massachusetts’s 3rd congressional district (view map) and is a Democrat. She has served since Jan 3, 2019. Trahan is next up for reelection in 2024 and serves until Jan 3, 2025. She is 49 years old.",/static/legislator-photos/412781-200px.jpeg
Rep. David Trone,Representative for Maryland’s 6th District,"Trone is the representative for Maryland’s 6th congressional district (view map) and is a Democrat. He has served since Jan 3, 2019. Trone is next up for reelection in 2024 and serves until Jan 3, 2025. He is 67 years old.",/static/legislator-photos/412783-200px.jpeg
Sen. Tommy Tuberville,Senator for Alabama,"Tuberville is the senior senator from Alabama and is a Republican. He has served since Jan 3, 2021. Tuberville is next up for reelection in 2026 and serves until Jan 3, 2027. He is 68 years old.",/static/legislator-photos/456796-200px.jpeg
Rep. Michael Turner,Representative for Ohio’s 10th District,"Turner is the representative for Ohio’s 10th congressional district (view map) and is a Republican. He has served since Jan 3, 2013. Turner is next up for reelection in 2024 and serves until Jan 3, 2025. He is 63 years old.",/static/legislator-photos/400411-200px.jpeg
Rep. David Valadao,Representative for California’s 22nd District,"Valadao is the representative for California’s 22nd congressional district (view map) and is a Republican. He has served since Jan 3, 2023. Valadao is next up for reelection in 2024 and serves until Jan 3, 2025. He is 45 years old.",/static/legislator-photos/412515-200px.jpeg
Sen. J.D. (James) Vance,Senator for Ohio,"Vance is the junior senator from Ohio and is a Republican. He has served since Jan 3, 2023. Vance is next up for reelection in 2028 and serves until Jan 3, 2029. He is 38 years old."
Rep. Jefferson Van Drew,Representative for New Jersey’s 2nd District,"Van Drew is the representative for New Jersey’s 2nd congressional district (view map) and is a Republican (2019-), previously a Democrat (2019-2019). He has served since Jan 3, 2019. Van Drew is next up for reelection in 2024 and serves until Jan 3, 2025. He is 69 years old.",/static/legislator-photos/412796-200px.jpeg
Rep. Beth Van Duyne,Representative for Texas’s 24th District,"Van Duyne is the representative for Texas’s 24th congressional district (view map) and is a Republican. She has served since Jan 3, 2021. Van Duyne is next up for reelection in 2024 and serves until Jan 3, 2025. She is 52 years old.",/static/legislator-photos/456850-200px.jpeg
Sen. Chris Van Hollen,Senator for Maryland,"Van Hollen is the junior senator from Maryland and is a Democrat. He has served since Jan 3, 2017. Van Hollen is next up for reelection in 2028 and serves until Jan 3, 2029. He is 64 years old.",/static/legislator-photos/400415-200px.jpeg
Rep. Derrick Van Orden,Representative for Wisconsin’s 3rd District,"Van Orden is the representative for Wisconsin’s 3rd congressional district (view map) and is a Republican. He has served since Jan 3, 2023. Van Orden is next up for reelection in 2024 and serves until Jan 3, 2025. He is 53 years old."
Rep. Juan Vargas,Representative for California’s 52nd District,"Vargas is the representative for California’s 52nd congressional district (view map) and is a Democrat. He has served since Jan 3, 2023. Vargas is next up for reelection in 2024 and serves until Jan 3, 2025. He is 61 years old.",/static/legislator-photos/412522-200px.jpeg
Rep. Gabriel (Gabe) Vasquez,Representative for New Mexico’s 2nd District,"Vasquez is the representative for New Mexico’s 2nd congressional district (view map) and is a Democrat. He has served since Jan 3, 2023. Vasquez is next up for reelection in 2024 and serves until Jan 3, 2025. He is 38 years old."
Rep. Marc Veasey,Representative for Texas’s 33rd District,"Veasey is the representative for Texas’s 33rd congressional district (view map) and is a Democrat. He has served since Jan 3, 2013. Veasey is next up for reelection in 2024 and serves until Jan 3, 2025. He is 52 years old.",/static/legislator-photos/412579-200px.jpeg
Rep. Nydia Velázquez,Representative for New York’s 7th District,"Velázquez is the representative for New York’s 7th congressional district (view map) and is a Democrat. She has served since Jan 3, 2013. Velázquez is next up for reelection in 2024 and serves until Jan 3, 2025. She is 69 years old.",/static/legislator-photos/400416-200px.jpeg
Rep. Ann Wagner,Representative for Missouri’s 2nd District,"Wagner is the representative for Missouri’s 2nd congressional district (view map) and is a Republican. She has served since Jan 3, 2013. Wagner is next up for reelection in 2024 and serves until Jan 3, 2025. She is 60 years old.",/static/legislator-photos/412548-200px.jpeg
Rep. Tim Walberg,Representative for Michigan’s 5th District,"Walberg is the representative for Michigan’s 5th congressional district (view map) and is a Republican. He has served since Jan 3, 2023. Walberg is next up for reelection in 2024 and serves until Jan 3, 2025. He is 71 years old.",/static/legislator-photos/412213-200px.jpeg
Rep. Michael Waltz,Representative for Florida’s 6th District,"Waltz is the representative for Florida’s 6th congressional district (view map) and is a Republican. He has served since Jan 3, 2019. Waltz is next up for reelection in 2024 and serves until Jan 3, 2025. He is 48 years old.",/static/legislator-photos/412764-200px.jpeg
Sen. Mark Warner,Senator for Virginia,"Warner is the senior senator from Virginia and is a Democrat. He has served since Jan 6, 2009. Warner is next up for reelection in 2026 and serves until Jan 3, 2027. He is 68 years old.",/static/legislator-photos/412321-200px.jpeg
Sen. Raphael Warnock,Senator for Georgia,"Warnock is the junior senator from Georgia and is a Democrat. He has served since Jan 20, 2021. Warnock is next up for reelection in 2028 and serves until Jan 3, 2029. He is 53 years old.",/static/legislator-photos/456858-200px.jpeg
Sen. Elizabeth Warren,Senator for Massachusetts,"Warren is the senior senator from Massachusetts and is a Democrat. She has served since Jan 3, 2013. Warren is next up for reelection in 2024 and serves until Jan 3, 2025. She is 73 years old.",/static/legislator-photos/412542-200px.jpeg
Rep. Debbie Wasserman Schultz,Representative for Florida’s 25th District,"Wasserman Schultz is the representative for Florida’s 25th congressional district (view map) and is a Democrat. She has served since Jan 3, 2023. Wasserman Schultz is next up for reelection in 2024 and serves until Jan 3, 2025. She is 56 years old.",/static/legislator-photos/400623-200px.jpeg
Rep. Maxine Waters,Representative for California’s 43rd District,"Waters is the representative for California’s 43rd congressional district (view map) and is a Democrat. She has served since Jan 3, 2013. Waters is next up for reelection in 2024 and serves until Jan 3, 2025. She is 84 years old.",/static/legislator-photos/400422-200px.jpeg
Rep. Bonnie Watson Coleman,Representative for New Jersey’s 12th District,"Watson Coleman is the representative for New Jersey’s 12th congressional district (view map) and is a Democrat. She has served since Jan 6, 2015. Watson Coleman is next up for reelection in 2024 and serves until Jan 3, 2025. She is 77 years old.",/static/legislator-photos/412644-200px.jpeg
Rep. Daniel Webster,Representative for Florida’s 11th District,"Webster is the representative for Florida’s 11th congressional district (view map) and is a Republican. He has served since Jan 3, 2017. Webster is next up for reelection in 2024 and serves until Jan 3, 2025. He is 73 years old.",/static/legislator-photos/412410-200px.jpeg
Sen. Peter Welch,Senator for Vermont,"Welch is the junior senator from Vermont and is a Democrat. He has served since Jan 3, 2023. Welch is next up for reelection in 2028 and serves until Jan 3, 2029. He is 75 years old.",/static/legislator-photos/412239-200px.jpeg
Rep. Brad Wenstrup,Representative for Ohio’s 2nd District,"Wenstrup is the representative for Ohio’s 2nd congressional district (view map) and is a Republican. He has served since Jan 3, 2013. Wenstrup is next up for reelection in 2024 and serves until Jan 3, 2025. He is 64 years old.",/static/legislator-photos/412564-200px.jpeg
Rep. Bruce Westerman,Representative for Arkansas’s 4th District,"Westerman is the representative for Arkansas’s 4th congressional district (view map) and is a Republican. He has served since Jan 6, 2015. Westerman is next up for reelection in 2024 and serves until Jan 3, 2025. He is 55 years old.",/static/legislator-photos/412610-200px.jpeg
Rep. Jennifer Wexton,Representative for Virginia’s 10th District,"Wexton is the representative for Virginia’s 10th congressional district (view map) and is a Democrat. She has served since Jan 3, 2019. Wexton is next up for reelection in 2024 and serves until Jan 3, 2025. She is 54 years old.",/static/legislator-photos/412834-200px.jpeg
Sen. Sheldon Whitehouse,Senator for Rhode Island,"Whitehouse is the junior senator from Rhode Island and is a Democrat. He has served since Jan 4, 2007. Whitehouse is next up for reelection in 2024 and serves until Jan 3, 2025. He is 67 years old.",/static/legislator-photos/412247-200px.jpeg
Sen. Roger Wicker,Senator for Mississippi,"Wicker is the senior senator from Mississippi and is a Republican. He has served since Dec 31, 2007. Wicker is next up for reelection in 2024 and serves until Jan 3, 2025. He is 71 years old.",/static/legislator-photos/400432-200px.jpeg
Rep. Susan Wild,Representative for Pennsylvania’s 7th District,"Wild is the representative for Pennsylvania’s 7th congressional district (view map) and is a Democrat. She has served since Jan 3, 2019. Wild is next up for reelection in 2024 and serves until Jan 3, 2025. She is 65 years old.",/static/legislator-photos/412751-200px.jpeg
Rep. Brandon Williams,Representative for New York’s 22nd District,"Williams is the representative for New York’s 22nd congressional district (view map) and is a Republican. He has served since Jan 3, 2023. Williams is next up for reelection in 2024 and serves until Jan 3, 2025. He is 55 years old."
Rep. Nikema Williams,Representative for Georgia’s 5th District,"Williams is the representative for Georgia’s 5th congressional district (view map) and is a Democrat. She has served since Jan 3, 2021. Williams is next up for reelection in 2024 and serves until Jan 3, 2025. She is 44 years old.",/static/legislator-photos/456811-200px.jpeg
Rep. Roger Williams,Representative for Texas’s 25th District,"Williams is the representative for Texas’s 25th congressional district (view map) and is a Republican. He has served since Jan 3, 2013. Williams is next up for reelection in 2024 and serves until Jan 3, 2025. He is 73 years old.",/static/legislator-photos/412578-200px.jpeg
Rep. Frederica Wilson,Representative for Florida’s 24th District,"Wilson is the representative for Florida’s 24th congressional district (view map) and is a Democrat. She has served since Jan 3, 2013. Wilson is next up for reelection in 2024 and serves until Jan 3, 2025. She is 80 years old.",/static/legislator-photos/412412-200px.jpeg
Rep. Joe Wilson,Representative for South Carolina’s 2nd District,"Wilson is the representative for South Carolina’s 2nd congressional district (view map) and is a Republican. He has served since Dec 18, 2001. Wilson is next up for reelection in 2024 and serves until Jan 3, 2025. He is 75 years old.",/static/legislator-photos/400433-200px.jpeg
Rep. Robert Wittman,Representative for Virginia’s 1st District,"Wittman is the representative for Virginia’s 1st congressional district (view map) and is a Republican. He has served since Dec 13, 2007. Wittman is next up for reelection in 2024 and serves until Jan 3, 2025. He is 63 years old.",/static/legislator-photos/412255-200px.jpeg
Rep. Steve Womack,Representative for Arkansas’s 3rd District,"Womack is the representative for Arkansas’s 3rd congressional district (view map) and is a Republican. He has served since Jan 5, 2011. Womack is next up for reelection in 2024 and serves until Jan 3, 2025. He is 65 years old.",/static/legislator-photos/412402-200px.jpeg
Sen. Ron Wyden,Senator for Oregon,"Wyden is the senior senator from Oregon and is a Democrat. He has served since Feb 5, 1996. Wyden is next up for reelection in 2028 and serves until Jan 3, 2029. He is 73 years old.",/static/legislator-photos/300100-200px.jpeg
Rep. Rudy Yakym,Representative for Indiana’s 2nd District,"Yakym is the representative for Indiana’s 2nd congressional district (view map) and is a Republican. He has served since Nov 14, 2022. Yakym is next up for reelection in 2024 and serves until Jan 3, 2025. He is 38 years old."
Sen. Todd Young,Senator for Indiana,"Young is the senior senator from Indiana and is a Republican. He has served since Jan 3, 2017. Young is next up for reelection in 2028 and serves until Jan 3, 2029. He is 50 years old.",/static/legislator-photos/412428-200px.jpeg
Rep. Ryan Zinke,Representative for Montana’s 1st District,"Zinke is the representative for Montana’s 1st congressional district (view map) and is a Republican. He has served since Jan 3, 2023. Zinke is next up for reelection in 2024 and serves until Jan 3, 2025. He is 61 years old.",/static/legislator-photos/412640-200px.jpeg
